,family,file_name,genus,img_array,species,uid
69781,Carangidae,G000336_L.avi.8103.721.622.921.755.png,Carangoides,"[[[  9.835     147.835     149.835    ]
  [  9.421675  147.42168   149.42168  ]
  [  9.        147.        149.       ]
  ...
  [ 10.        150.        151.       ]
  [ 10.        150.        151.       ]
  [ 10.        150.        151.       ]]

 [[ 10.485001  147.495     148.505    ]
  [ 10.485001  147.495     148.505    ]
  [ 10.485001  147.495     148.505    ]
  ...
  [ 10.99      150.        152.485    ]
  [ 10.99      150.        152.485    ]
  [ 10.576672  149.58667   152.07167  ]]

 [[ 11.175     147.175     147.175    ]
  [ 11.175     147.175     147.175    ]
  [ 11.175     147.175     147.175    ]
  ...
  [ 11.855622  149.85562   153.85562  ]
  [ 11.175     149.175     153.175    ]
  [ 11.028873  149.02887   153.02887  ]]

 ...

 [[  8.447252  136.09724   129.74724  ]
  [  9.824997  137.47499   131.12498  ]
  [  9.824997  137.47499   131.12498  ]
  ...
  [ 10.175003  136.70001   128.52501  ]
  [ 10.743126  137.26813   129.09312  ]
  [ 11.299988  137.825     129.65     ]]

 [[  9.4216795 135.42168   127.42168  ]
  [  9.        135.        127.       ]
  [  8.583371  134.58337   126.583374 ]
  ...
  [ 11.        140.        131.       ]
  [  9.484985  138.48499   129.48499  ]
  [  8.        137.        128.       ]]

 [[  8.440538  134.44054   126.44054  ]
  [  9.        135.        127.       ]
  [  9.552761  135.55276   127.55276  ]
  ...
  [ 11.        140.        131.       ]
  [ 10.32835   139.32835   130.32835  ]
  [  9.670013  138.67001   129.67001  ]]]",caeruleopinnatus,69782.0
38261,Lethrinidae,G000033_L.avi.66515.970.528.1126.632.png,Lethrinus,"[[[ 46.9996   110.9996    94.9996  ]
  [ 46.9788   110.9788    94.9788  ]
  [ 46.96     110.96      94.96    ]
  ...
  [ 55.962    118.962     97.962   ]
  [ 54.11761  118.0576    99.87759 ]
  [ 53.039604 117.039604  99.039604]]

 [[ 46.92     110.920006  94.920006]
  [ 45.8836   109.883606  93.883606]
  [ 45.       109.        93.      ]
  ...
  [ 54.100006 117.100006  95.920006]
  [ 54.0564   117.939995  99.57998 ]
  [ 54.06     118.        99.82    ]]

 [[ 45.782    109.782005  93.782005]
  [ 44.906002 108.906     92.906   ]
  [ 45.       109.        93.      ]
  ...
  [ 54.180004 117.18001   93.18001 ]
  [ 55.039993 118.03999   96.85998 ]
  [ 55.1      118.1       97.1     ]]

 ...

 [[ 64.       115.        93.      ]
  [ 64.12     115.12      93.12    ]
  [ 66.189995 117.189995  95.189995]
  ...
  [ 67.899994 111.899994  87.899994]
  [ 70.819984 114.819984  90.819984]
  [ 72.95999  116.95999   92.95999 ]]

 [[ 63.078804 114.078804  92.078804]
  [ 64.12     115.12      93.12    ]
  [ 66.2      117.2       95.2     ]
  ...
  [ 68.83999  112.83999   88.83999 ]
  [ 70.87639  114.87639   90.87639 ]
  [ 72.95999  116.95999   92.95999 ]]

 [[ 64.0196   115.0196    93.0196  ]
  [ 65.962395 116.962395  94.962395]
  [ 66.2      117.2       95.2     ]
  ...
  [ 70.76198  114.76198   90.76198 ]
  [ 72.83998  116.83998   92.83998 ]
  [ 74.91998  118.91998   94.91998 ]]]",atkinsoni,38262.0
55672,Lethrinidae,G000183_L.avi.30382.962.0.1314.210.png,Lethrinus,"[[[ 23.       170.       164.      ]
  [ 23.       170.       164.      ]
  [ 23.       170.       165.5     ]
  ...
  [ 26.       173.       169.      ]
  [ 26.       173.       169.      ]
  [ 25.550003 173.       169.      ]]

 [[ 23.       170.       164.      ]
  [ 23.       170.       164.      ]
  [ 23.       170.       165.5     ]
  ...
  [ 26.       173.       169.      ]
  [ 26.       173.       169.      ]
  [ 25.550003 173.       169.      ]]

 [[ 23.       170.       164.      ]
  [ 23.       170.       164.      ]
  [ 23.       170.       165.5     ]
  ...
  [ 26.       173.       169.      ]
  [ 26.       173.       169.      ]
  [ 25.550003 173.       169.      ]]

 ...

 [[ 21.224987 161.22499  151.22499 ]
  [ 20.087494 160.0875   150.0875  ]
  [ 19.812496 159.8125   151.3125  ]
  ...
  [ 23.       164.       158.      ]
  [ 23.       164.       158.      ]
  [ 22.887508 163.88751  157.88751 ]]

 [[ 21.9      161.9      151.9     ]
  [ 20.577494 160.5775   150.5775  ]
  [ 20.       160.       150.      ]
  ...
  [ 22.249985 163.24998  157.24998 ]
  [ 23.       164.       158.      ]
  [ 22.       163.       157.      ]]

 [[ 23.       160.       153.      ]
  [ 23.       160.       153.      ]
  [ 23.       160.       153.      ]
  ...
  [ 22.       163.       157.      ]
  [ 22.       163.       157.      ]
  [ 21.505001 162.505    156.505   ]]]",rubrioperculatus,55673.0
65407,Nemipteridae,G000280_L.avi.29106.896.548.1058.656.png,Pentapodus,"[[[  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  ...
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]]

 [[  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  ...
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]]

 [[  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  ...
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]
  [  9.        128.        159.       ]]

 ...

 [[  3.648006  123.56801   136.56801  ]
  [  4.704003  122.704     135.70401  ]
  [  4.6000004 121.6       135.       ]
  ...
  [  7.9999847 122.999985  136.99998  ]
  [  8.327996  123.327995  137.328    ]
  [ 10.704019  125.70402   139.70403  ]]

 [[  7.4896193 129.16963   141.32483  ]
  [  6.323208  126.08321   139.08322  ]
  [  3.7199953 122.48      136.056    ]
  ...
  [  9.136005  122.72799   137.43199  ]
  [  8.865606  122.1056    136.9856   ]
  [ 11.760025  125.000015  139.88002  ]]

 [[  8.881606  130.8016    142.84161  ]
  [  6.5199995 126.52      139.52     ]
  [  3.6000001 122.6       136.2      ]
  ...
  [ 12.856024  126.25602   141.05602  ]
  [ 11.150406  124.150406  139.1504   ]
  [ 11.035194  124.035194  139.0352   ]]]",nagasakiensis,65408.0
65757,Mullidae,G000284_L.avi.28955.130.748.347.893.png,Parupeneus,"[[[0.00000000e+00 8.57512512e+01 1.25751251e+02]
  [0.00000000e+00 9.06056290e+01 1.27230629e+02]
  [1.38125002e+00 1.00381248e+02 1.35131256e+02]
  ...
  [9.00000095e-01 9.07031250e+01 1.12703125e+02]
  [6.75000072e-01 9.33037720e+01 1.16303772e+02]
  [6.75000072e-01 9.61518936e+01 1.19151894e+02]]

 [[0.00000000e+00 8.19731216e+01 1.23998123e+02]
  [0.00000000e+00 8.81637497e+01 1.28636246e+02]
  [4.30625057e+00 9.94250031e+01 1.38815628e+02]
  ...
  [6.78437567e+00 1.05184380e+02 1.25159378e+02]
  [4.13061714e+00 1.05530617e+02 1.26505615e+02]
  [3.67500019e+00 1.03505608e+02 1.25003738e+02]]

 [[5.62500060e-02 8.16656265e+01 1.24415627e+02]
  [3.34375024e-01 8.62687531e+01 1.28596878e+02]
  [2.79687500e+00 9.48906250e+01 1.36609375e+02]
  ...
  [1.25937500e+01 1.14343750e+02 1.33968750e+02]
  [9.44058990e+00 1.13565590e+02 1.34065582e+02]
  [6.62811470e+00 1.08621841e+02 1.29606216e+02]]

 ...

 [[4.94999981e+00 1.10837494e+02 1.20837494e+02]
  [8.53124499e-01 9.90124969e+01 1.12387497e+02]
  [0.00000000e+00 9.21718750e+01 1.08046875e+02]
  ...
  [4.50000000e+00 7.25000000e+01 1.11500000e+02]
  [3.68759155e-01 7.61313019e+01 1.13131302e+02]
  [3.90619278e-01 8.40375595e+01 1.19487541e+02]]

 [[1.81363564e+01 1.21136353e+02 1.32136353e+02]
  [9.37251472e+00 1.08997513e+02 1.21347511e+02]
  [3.60621643e+00 1.00940590e+02 1.14690590e+02]
  ...
  [1.91874695e+00 6.29187469e+01 1.03918747e+02]
  [0.00000000e+00 6.42274933e+01 1.06227493e+02]
  [0.00000000e+00 7.44457932e+01 1.11795738e+02]]

 [[2.16499729e+01 1.24649971e+02 1.35649979e+02]
  [5.83244514e+00 1.03364922e+02 1.16238052e+02]
  [3.93733978e-01 9.12499084e+01 1.05678040e+02]
  ...
  [3.93733978e-01 6.31375046e+01 1.01037468e+02]
  [0.00000000e+00 6.69150925e+01 1.05040047e+02]
  [3.60383511e+00 8.88541107e+01 1.23530289e+02]]]",pleurostigma,65758.0
76013,Lethrinidae,G000394_L.avi.31209.606.442.865.614.png,Lethrinus,"[[[ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  ...
  [ 44.       182.       126.      ]
  [ 40.320007 182.92     126.      ]
  [ 36.800003 186.2      125.36    ]]

 [[ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  ...
  [ 43.       179.       122.      ]
  [ 40.240005 180.84     122.      ]
  [ 37.440002 184.84     122.      ]]

 [[ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  [ 13.       196.       162.      ]
  ...
  [ 43.       179.       122.      ]
  [ 40.240005 180.84     122.      ]
  [ 37.952003 184.328    122.      ]]

 ...

 [[ 70.536    185.47998  137.35999 ]
  [ 72.056015 190.808    141.52    ]
  [ 82.04001  204.83998  156.83998 ]
  ...
  [ 19.600006 186.2      138.      ]
  [ 19.600006 186.2      138.      ]
  [ 19.600006 186.2      138.      ]]

 [[ 70.0832   189.60321  139.88321 ]
  [ 71.1104   195.5904   144.8304  ]
  [ 69.19202  199.19202  151.19202 ]
  ...
  [ 18.       187.       138.      ]
  [ 18.       187.       138.      ]
  [ 18.       187.       138.      ]]

 [[ 75.022385 197.62238  145.90237 ]
  [ 64.743996 194.224    141.46399 ]
  [ 52.984    187.984    137.984   ]
  ...
  [ 20.127998 186.12799  138.12799 ]
  [ 18.211205 186.9712   138.05121 ]
  [ 17.36     187.64     138.      ]]]",punctulatus,76014.0
65227,Balistidae,G000278_L.avi.45118.523.261.983.567.png,Abalistes,"[[[  0.       122.       185.      ]
  [  0.       122.       185.      ]
  [  0.       122.009    185.009   ]
  ...
  [  0.       126.55002  188.70001 ]
  [  0.       126.912704 188.9127  ]
  [  0.       126.03     188.03    ]]

 [[  0.       122.       185.      ]
  [  0.       122.       185.      ]
  [  0.       122.       185.      ]
  ...
  [  0.       126.54701  188.7735  ]
  [  0.       125.       188.      ]
  [  0.       124.       187.      ]]

 [[  0.       122.       185.      ]
  [  0.       122.       185.      ]
  [  0.       122.       185.      ]
  ...
  [  0.       123.87249  186.8725  ]
  [  0.       123.82001  186.82    ]
  [  0.       124.       187.      ]]

 ...

 [[  0.       112.       159.      ]
  [  0.       111.       158.      ]
  [  0.       111.       161.      ]
  ...
  [  0.       111.       163.      ]
  [  0.       111.       163.      ]
  [  0.       114.119995 166.06    ]]

 [[  0.       114.       161.      ]
  [  0.       111.       158.      ]
  [  0.       114.4      161.85    ]
  ...
  [  0.       113.91     165.18    ]
  [  0.       114.       165.      ]
  [  0.       112.97     165.20189 ]]

 [[  0.       113.9418   160.9418  ]
  [  0.       111.       158.      ]
  [  0.       114.4      161.85    ]
  ...
  [  0.       114.850006 165.85    ]
  [  0.       115.       166.      ]
  [  0.       112.9727   164.9427  ]]]",stellatus,65228.0
44999,Labridae,G000095_L.avi.25264.939.579.1107.691.png,Cheilio,"[[[ 37.3      159.       123.12    ]
  [ 42.0108   159.0108   125.0108  ]
  [ 43.242    159.04199  125.342   ]
  ...
  [ 40.201992 132.62401  102.042   ]
  [ 41.8416   132.7816   102.7816  ]
  [ 38.35279  132.        98.29639 ]]

 [[ 37.6384   159.3384   123.458405]
  [ 42.18     159.18     125.18    ]
  [ 43.9      159.7      126.      ]
  ...
  [ 41.67399  132.874    102.574   ]
  [ 42.       132.       102.      ]
  [ 40.109196 131.0492    98.22919 ]]

 [[ 39.18     160.88     125.      ]
  [ 42.126    159.12599  125.126   ]
  [ 43.510002 159.49     125.520004]
  ...
  [ 40.769993 131.91     101.7     ]
  [ 40.826    131.12599  101.126   ]
  [ 40.042    131.        98.17999 ]]

 ...

 [[ 55.734016 173.21802  134.17601 ]
  [ 59.54402  178.34401  138.64401 ]
  [ 60.200012 179.       139.3     ]
  ...
  [ 35.88     118.48      87.579994]
  [ 35.399994 117.399994  86.79999 ]
  [ 37.28     119.28      87.364   ]]

 [[ 52.6384   170.75839  131.6984  ]
  [ 57.507603 177.5076   137.5076  ]
  [ 59.574    179.57399  139.57399 ]
  ...
  [ 35.808    118.408005  88.108   ]
  [ 37.3448   119.3448    89.3448  ]
  [ 38.749203 120.7492    88.869194]]

 [[ 49.649193 172.3564   131.4728  ]
  [ 57.7092   180.5292   139.5892  ]
  [ 60.358    183.742    142.52    ]
  ...
  [ 35.042    118.958     88.      ]
  [ 36.699997 120.58      89.64    ]
  [ 38.883606 120.9964    89.06    ]]]",inermis,45000.0
46849,Mullidae,G000113_L.avi.55251.1643.700.1757.776.png,Parupeneus,"[[[ 94.       138.       105.      ]
  [ 93.36     137.36     104.36    ]
  [ 92.2      136.2      103.2     ]
  ...
  [ 88.59999  139.59999  103.59999 ]
  [ 91.72     142.72     106.72    ]
  [ 93.       144.       108.      ]]

 [[114.479996 158.48     125.479996]
  [110.5632   154.5632   121.5632  ]
  [107.56     151.56     118.56    ]
  ...
  [ 86.423996 137.424    101.423996]
  [ 88.289604 139.2896   103.289604]
  [ 89.16     140.16     104.16    ]]

 [[134.4      177.6      144.6     ]
  [127.616    170.816    137.816   ]
  [122.04     165.24     132.24    ]
  ...
  [ 86.       137.       100.2     ]
  [ 86.216    137.216    100.416   ]
  [ 86.6      137.6      100.8     ]]

 ...

 [[ 87.       136.       101.      ]
  [ 87.256004 136.256    101.256004]
  [ 87.880005 135.68001  101.08    ]
  ...
  [115.24004  161.24005  125.24004 ]
  [ 98.815994 144.816    108.815994]
  [ 92.8      138.8      102.8     ]]

 [[ 84.84     133.84      98.84    ]
  [ 85.3008   134.3008    99.3008  ]
  [ 86.648    134.448     99.848   ]
  ...
  [115.704056 161.70406  125.704056]
  [ 96.75039  142.7504   106.75039 ]
  [ 89.479996 135.48      99.479996]]

 [[ 81.       130.        95.      ]
  [ 82.28     131.28      96.28    ]
  [ 84.6      132.4       97.8     ]
  ...
  [113.40006  159.40005  123.40006 ]
  [ 92.67999  138.68     102.67999 ]
  [ 85.       131.        95.      ]]]",barberinoides,46850.0
12990,Labridae,A000070_L.avi.8424.369.301.454.358.png,Cirrhilabrus,"[[[  0.       127.       125.      ]
  [  0.       125.58     122.515   ]
  [  0.       123.3      118.525   ]
  ...
  [  0.       109.075    107.075   ]
  [  0.       109.645004 107.645004]
  [  0.       110.       108.      ]]

 [[  0.       126.29     123.935   ]
  [  0.       124.996025 121.70205 ]
  [  0.       122.91837  118.11675 ]
  ...
  [  0.       110.19325  107.83825 ]
  [  0.       111.16795  108.81295 ]
  [  0.       111.775    109.42    ]]

 [[  0.       125.15     122.225   ]
  [  0.       124.05837  120.39675 ]
  [  0.       122.305626 117.46125 ]
  ...
  [  0.       111.988754 109.06376 ]
  [  0.       113.61325  110.68825 ]
  [  0.       114.625    111.7     ]]

 ...

 [[  0.       124.375     99.375   ]
  [  0.       124.241875 101.01688 ]
  [  0.       124.02812  103.65312 ]
  ...
  [  0.       164.775    155.775   ]
  [  0.       162.495    153.495   ]
  [  0.       161.075    152.075   ]]

 [[  0.       127.225006 102.225006]
  [  0.       126.080124 102.855125]
  [  0.       124.241875 103.866875]
  ...
  [  0.       165.345    156.345   ]
  [  0.       163.065    154.065   ]
  [  0.       161.645    152.645   ]]

 [[  0.       129.       104.      ]
  [  0.       127.225    104.      ]
  [  0.       124.375    104.      ]
  ...
  [  0.       165.7      156.7     ]
  [  0.       163.42     154.42    ]
  [  0.       162.       153.      ]]]",temminckii,12991.0
3505,Carangidae,A000017_L.avi.21802.1035.166.1464.451.png,Caranx,"[[[  0.         114.01688    142.31688   ]
  [  0.         109.6        136.59999   ]
  [  0.         111.14375    136.51875   ]
  ...
  [  0.          84.40312    115.40312   ]
  [  0.          86.97493    116.749954  ]
  [  0.          95.230606   123.230606  ]]

 [[  0.         106.925      134.22499   ]
  [  0.         106.17438    134.94937   ]
  [  0.         111.81563    140.41875   ]
  ...
  [  3.0031235   97.15937    129.15938   ]
  [  0.          86.20126    116.75131   ]
  [  0.          90.28306    118.28306   ]]

 [[  0.         106.925      131.925     ]
  [  0.         104.70937    131.70938   ]
  [  0.         107.5        140.125     ]
  ...
  [  3.578125   100.578125   131.57812   ]
  [  0.          94.45627    124.00632   ]
  [  0.          92.02812    120.02812   ]]

 ...

 [[  0.         118.46875    118.59375   ]
  [  0.         128.6125     128.7375    ]
  [  0.         105.265625   101.609375  ]
  ...
  [  0.         113.359375   109.984375  ]
  [  5.2025604  137.65263    135.72758   ]
  [ 17.647175   145.05975    145.68475   ]]

 [[  9.15741    142.77367    147.69865   ]
  [ 41.552174   172.55217    176.55217   ]
  [ 11.390854   139.98463    140.98463   ]
  ...
  [  1.6311951  129.78741    127.787415  ]
  [  0.5230847  133.17316    132.62311   ]
  [  0.7423114  121.92595    123.92595   ]]

 [[  0.          95.33804     99.34925   ]
  [  0.          88.09229     91.242256  ]
  [  1.1562729  104.71269    107.115814  ]
  ...
  [ 11.849945   146.40915    168.10922   ]
  [ 41.527676   172.62697    185.07803   ]
  [  0.41615662 123.79858    118.64861   ]]]",melampygus,3506.0
68712,Lutjanidae,G000322_R.avi.43889.924.40.1291.284.png,Symphorus,"[[[  9.       148.       190.      ]
  [  9.       148.       190.      ]
  [  9.       148.       190.      ]
  ...
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]]

 [[ 11.       147.       190.      ]
  [ 11.       147.       190.      ]
  [ 11.       147.       190.      ]
  ...
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]]

 [[ 11.       147.       190.      ]
  [ 11.       147.       190.      ]
  [ 11.       147.       190.      ]
  ...
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]
  [ 11.       151.       195.      ]]

 ...

 [[ 10.599991 135.59999  175.59999 ]
  [ 10.599991 135.59999  175.59999 ]
  [ 10.599991 135.59999  175.59999 ]
  ...
  [ 12.       139.       179.      ]
  [ 10.       137.       177.      ]
  [ 10.       137.       177.      ]]

 [[ 10.840012 135.84001  175.84001 ]
  [ 10.840012 135.84001  175.84001 ]
  [ 10.840012 135.84001  175.84001 ]
  ...
  [ 10.319977 137.31998  177.31998 ]
  [ 10.       137.       177.      ]
  [ 10.       137.       177.      ]]

 [[ 11.       136.       176.      ]
  [ 11.       136.       176.      ]
  [ 11.       136.       176.      ]
  ...
  [ 10.       137.       177.      ]
  [ 10.       137.       177.      ]
  [ 10.       137.       177.      ]]]",nematophorus,68713.0
31428,Serranidae,E000584_L.MP4.3316.1385.781.1745.1021.png,Epinephelus,"[[[  5.5        62.77       65.68     ]
  [  5.07       62.07       65.07     ]
  [  7.         63.4        66.7      ]
  ...
  [ 10.94998   102.94998    96.94998  ]
  [ 12.530016  104.530014   98.530014 ]
  [ 12.679998  104.68       98.68     ]]

 [[  5.6        62.         65.3      ]
  [  6.2200003  63.22       66.22     ]
  [  9.050001   71.05       72.05     ]
  ...
  [ 10.749998  102.75       98.75     ]
  [ 13.140006  105.14001   101.14001  ]
  [ 13.749991  105.74999   101.74999  ]]

 [[  6.5        59.9        66.9      ]
  [  7.55       66.55       71.55     ]
  [ 14.25       79.25       82.25     ]
  ...
  [  8.249992  100.24999    96.24999  ]
  [ 11.        103.         99.       ]
  [ 13.150002  105.15      101.15     ]]

 ...

 [[ 21.450071   92.95007    79.25007  ]
  [ 17.100079   85.100075   72.100075 ]
  [ 10.500092   75.50009    63.50009  ]
  ...
  [  8.2499695 124.24997   107.24997  ]
  [ 15.900006  136.90001   117.90001  ]
  [ 19.400015  140.40001   121.40002  ]]

 [[ 20.099936   95.799934   80.699936 ]
  [ 20.889982   94.88998    79.88998  ]
  [ 15.350014   87.35001    73.35001  ]
  ...
  [ 23.500122  143.50012   127.50012  ]
  [ 15.940011  137.94002   121.94001  ]
  [ 13.549917  134.9499    118.94991  ]]

 [[  6.510005   77.719986   64.52     ]
  [ 10.5700035  83.86998    69.67     ]
  [ 12.800003   85.29999    71.5      ]
  ...
  [ 12.300079  129.40007   116.70007  ]
  [  9.029937  128.42993   112.729935 ]
  [ 24.219969  145.37996   129.37996  ]]]",areolatus,31429.0
71448,Pinguipedidae,G000360_R.avi.13360.674.879.766.940.png,Parapercis,"[[[ 18.        132.        124.       ]
  [ 16.34      130.34      122.34     ]
  [ 13.975     127.975     119.975    ]
  ...
  [  4.1249886 138.04999   125.075    ]
  [  2.8299942 136.82999   123.829994 ]
  [  2.        136.        123.       ]]

 [[ 21.735     137.81      129.81     ]
  [ 20.7639    136.8389    128.8389   ]
  [ 19.37      135.445     127.445    ]
  ...
  [  6.1481185 140.10425   127.11887  ]
  [  5.390547  139.39055   126.39055  ]
  [  4.905     138.905     125.905    ]]

 [[ 26.824999  145.825     137.825    ]
  [ 26.845749  145.84575   137.84575  ]
  [ 26.850624  145.85063   137.85063  ]
  ...
  [  9.075001  143.075     130.075    ]
  [  9.075001  143.075     130.075    ]
  [  9.075001  143.075     130.075    ]]

 ...

 [[  6.900009  123.90001   116.85001  ]
  [  7.315009  124.31501   117.265015 ]
  [  7.875634  124.87563   117.82564  ]
  ...
  [  9.902509  140.85251   128.87752  ]
  [ 11.155382  142.1054    130.13039  ]
  [ 11.975002  142.925     130.95001  ]]

 [[ 10.510017  127.51002   120.51002  ]
  [ 11.167793  128.1678    121.16779  ]
  [ 12.084645  129.08464   122.08465  ]
  ...
  [ 11.084639  142.08464   130.08464  ]
  [ 11.997784  142.99779   130.99779  ]
  [ 12.585003  143.585     131.585    ]]

 [[ 13.        130.        123.       ]
  [ 13.83      130.83      123.83     ]
  [ 15.        132.        125.       ]
  ...
  [ 11.925007  142.925     130.925    ]
  [ 12.585003  143.585     131.585    ]
  [ 13.        144.        132.       ]]]",haackei,71449.0
72595,Lutjanidae,G000369_R.avi.53777.191.74.833.691.png,Lutjanus,"[[[  0.41499996 173.585      204.        ]
  [  0.         173.23833    203.99333   ]
  [  3.         178.15       208.075     ]
  ...
  [  0.         168.07501    200.07501   ]
  [  0.         168.         200.        ]
  [  0.         170.         199.        ]]

 [[  0.         173.44168    203.44168   ]
  [  0.         177.20497    209.71497   ]
  [  2.6983752  180.77338    206.99838   ]
  ...
  [  0.         168.         198.        ]
  [  0.         169.         198.        ]
  [  0.         170.41498    198.41498   ]]

 [[  0.         173.51001    202.925     ]
  [  0.         178.58513    208.83012   ]
  [  0.         179.925      206.15      ]
  ...
  [  1.9306262  166.93063    197.93063   ]
  [  2.755005   167.755      198.755     ]
  [  0.         168.         198.        ]]

 ...

 [[  4.83       138.         149.585     ]
  [  2.         138.07501    151.84998   ]
  [  2.0637357  136.06374    148.06374   ]
  ...
  [  2.1500244  131.92499    141.        ]
  [  3.         132.77496    145.69995   ]
  [  3.5650024  133.33997    146.26495   ]]

 [[  2.5583222  135.44168    148.        ]
  [  1.1849713  134.42996    148.69498   ]
  [  2.208246   134.245      145.37662   ]
  ...
  [  7.         134.         144.        ]
  [  6.38506    131.87505    144.63005   ]
  [  3.755005   133.755      144.755     ]]

 [[  4.900524   137.92943    149.24493   ]
  [  2.414978   139.         151.24493   ]
  [  3.497269   138.48997    151.1827    ]
  ...
  [  6.3838496  133.38385    144.5539    ]
  [  5.781721   135.78172    145.95177   ]
  [  3.0973167  135.92728    146.85239   ]]]",sebae,72596.0
62482,Bothidae,G000244_L.avi.72190.1631.787.1754.869.png,,"[[[ 10.        151.        167.       ]
  [ 10.73      151.73      167.73     ]
  [ 11.        152.        168.       ]
  ...
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]]

 [[ 10.73      151.73      167.73     ]
  [ 10.9271    151.9271    167.9271   ]
  [ 11.        152.        168.       ]
  ...
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]]

 [[ 11.        152.        168.       ]
  [ 11.8029995 152.80301   168.80301  ]
  [ 12.1       153.1       169.1      ]
  ...
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]
  [ 13.        158.        173.       ]]

 ...

 [[ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  ...
  [  6.3025036 132.3025    151.3025   ]
  [  5.301498  130.7615    150.03151  ]
  [  4.899994  128.9       148.9      ]]

 [[ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  ...
  [  5.294516  132.1045    150.8345   ]
  [  5.19001   131.6058    150.53291  ]
  [  5.19001   130.54      150.       ]]

 [[ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  [ 10.        151.        167.       ]
  ...
  [  1.8999939 130.9       148.9      ]
  [  3.        132.        150.       ]
  [  3.        132.        150.       ]]]",spp,62483.0
63339,Apogonidae,G000255_R.avi.6882.326.459.413.617.png,Ostorhinchus,"[[[3.00000000e+00 6.70000000e+01 9.10000000e+01]
  [4.61000013e+00 6.86100006e+01 9.26100006e+01]
  [5.00000000e+00 6.76500015e+01 9.09749985e+01]
  ...
  [0.00000000e+00 9.80000000e+01 1.47000000e+02]
  [1.94999695e-01 9.80000000e+01 1.46610001e+02]
  [1.00000000e+00 9.80000000e+01 1.45000000e+02]]

 [[3.80500007e+00 6.78050003e+01 9.18050003e+01]
  [5.41499996e+00 6.94150009e+01 9.34150009e+01]
  [5.26162481e+00 6.79116211e+01 9.12366257e+01]
  ...
  [0.00000000e+00 9.80000000e+01 1.47000000e+02]
  [1.94999695e-01 9.80000000e+01 1.46610001e+02]
  [1.00000000e+00 9.80000000e+01 1.45000000e+02]]

 [[5.34999990e+00 6.73249969e+01 9.53750000e+01]
  [5.87325001e+00 6.78482513e+01 9.58982468e+01]
  [5.32499981e+00 6.77724991e+01 9.42362518e+01]
  ...
  [0.00000000e+00 9.91137466e+01 1.42713745e+02]
  [9.84748423e-01 1.00025002e+02 1.44156372e+02]
  [5.04999971e+00 1.00025002e+02 1.46350006e+02]]

 ...

 [[5.32499695e+00 7.43249969e+01 1.01324997e+02]
  [6.67337465e+00 7.56733780e+01 1.02673378e+02]
  [8.77186489e+00 7.84468613e+01 1.04096863e+02]
  ...
  [0.00000000e+00 8.16837540e+01 9.56837540e+01]
  [1.26748607e-01 7.95083542e+01 9.38983536e+01]
  [6.49993896e-01 8.45999756e+01 1.00599976e+02]]

 [[5.61000061e+00 7.53899994e+01 1.02195000e+02]
  [6.25802612e+00 7.60380249e+01 1.02843025e+02]
  [1.09914999e+01 8.13148727e+01 1.06769875e+02]
  ...
  [6.33743033e-02 8.39918747e+01 9.89668732e+01]
  [7.37098575e-01 8.54160461e+01 1.00743019e+02]
  [2.97499847e+00 9.13649979e+01 1.08144997e+02]]

 [[4.00000000e+00 7.70000000e+01 1.03000000e+02]
  [4.00000000e+00 7.70000000e+01 1.03000000e+02]
  [1.07500000e+01 8.37500000e+01 1.08400002e+02]
  ...
  [3.24996948e-01 8.52999878e+01 1.04299988e+02]
  [2.16999817e+00 8.97549973e+01 1.08949997e+02]
  [7.00000000e+00 9.70000000e+01 1.17000000e+02]]]",aureus,63340.0
